imageUrl,title,description,category,tags
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782235790/599.webp,Lisa,A music-inspired wallpaper featuring Lisa. Features deadline (blackpink) and 2026. Perfect for desktop and mobile screens.,music,DEADLINE (Blackpink)|2026
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782235794/600.webp,Rose,A music-inspired wallpaper featuring Rose. Features deadline (blackpink) and k-pop idol. Perfect for desktop and mobile screens.,music,DEADLINE (Blackpink)|K-pop idol|Rose (Blackpink)
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782235794/601.webp,Jennie,A music-inspired wallpaper featuring Jennie. Features deadline (blackpink) and white background. Perfect for desktop and mobile screens.,music,DEADLINE (Blackpink)|White background|Blackpink
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782235806/602.webp,Jisoo,A music-inspired wallpaper featuring Jisoo. Features deadline (blackpink) and k-pop singers. Perfect for desktop and mobile screens.,music,DEADLINE (Blackpink)|K-Pop singers|White background
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782235817/603.webp,My Hero Academia: Vigilantes,A vibrant anime wallpaper featuring My Hero Academia: Vigilantes. Features season 2 and anime poster. Perfect for desktop and mobile screens.,anime,Season 2|Anime poster|Anime series|Koichi Haimawari|Knuckleduster
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782235815/604.webp,Cerro Torre,A breathtaking nature wallpaper featuring Cerro Torre. Features mountain range and patagonia. Perfect for desktop and mobile screens.,nature,Mountain range|Patagonia|Fitz Roy|Blue Sky|Snow covered
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782235816/605.webp,Bentley Continental GT S,A premium automotive wallpaper featuring Bentley Continental GT S. Features 2026. Perfect for desktop and mobile screens.,cars,2026
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782235814/606.webp,Fortnite Battle Royale,An immersive gaming wallpaper featuring Fortnite Battle Royale. Features love &amp; legends and 2026 games. Perfect for desktop and mobile screens.,games,Love &amp; Legends|2026 Games
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782235821/607.webp,Bluey,An immersive gaming wallpaper featuring Bluey. Features minecraft and 2026 games. Perfect for desktop and mobile screens.,games,Minecraft|2026 Games|Cute cartoon|Pixel art|Blue background
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782235825/608.webp,Ford Mustang RTR Spec 3,A premium automotive wallpaper featuring Ford Mustang RTR Spec 3. Features performance car and olive green. Perfect for desktop and mobile screens.,cars,Performance car|Olive green
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782235828/609.webp,Ghostface,A cinematic movie wallpaper featuring Ghostface. Features scream 7 and 2026 movies. Perfect for desktop and mobile screens.,movies,Scream 7|2026 Movies|Movie poster
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782235829/610.webp,Jujutsu Kaisen,A vibrant anime wallpaper featuring Jujutsu Kaisen. Features season 3 and anime poster. Perfect for desktop and mobile screens.,anime,Season 3|Anime poster|2026 series|Anime series|Yuji Itadori
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782235841/611.webp,Glossy,A modern abstract wallpaper featuring Glossy. Features purple abstract and modern. Perfect for desktop and mobile screens.,abstract,Purple abstract|Modern|Lavender background
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782235837/612.webp,Glossy,A modern abstract wallpaper featuring Glossy. Features green abstract and modern. Perfect for desktop and mobile screens.,abstract,Green abstract|Modern
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782235839/613.webp,McLaren Artura Trophy EVO,A premium automotive wallpaper featuring McLaren Artura Trophy EVO. Features race car and 2026. Perfect for desktop and mobile screens.,cars,Race car|2026|Asphalt|McLaren Artura
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782235836/614.webp,Mabel,A cinematic movie wallpaper featuring Mabel. Features hoppers (2026) and pixar movies. Perfect for desktop and mobile screens.,movies,Hoppers (2026)|Pixar movies|Animation movies|Yellow background
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782235842/615.webp,They Will Kill You (2026),A cinematic movie wallpaper featuring They Will Kill You (2026). Features zazie beetz and movie poster. Perfect for desktop and mobile screens.,movies,Zazie Beetz|Movie poster|Blood|Red background
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782235850/616.webp,Michael (2026),A cinematic movie wallpaper featuring Michael (2026). Features movie poster and 2026 movies. Perfect for desktop and mobile screens.,movies,Movie poster|2026 Movies|Michael Jackson|Live concert
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782235853/617.webp,Supergirl (2026),A dark aesthetic wallpaper featuring Supergirl (2026). Features logo and black background. Perfect for desktop and mobile screens.,black-dark,Logo|Black background|2026 Movies|DC Comics
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782235852/618.webp,Space station,A high-quality wallpaper featuring Space station. Features black hole and futuristic. Perfect for desktop and mobile screens.,sci-fi,Black hole|Futuristic|Spaceship
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782235850/619.webp,Modern,A modern abstract wallpaper featuring Modern. Features gradient abstract and stock. Perfect for desktop and mobile screens.,abstract,Gradient Abstract|Stock|Honor|Blue abstract
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782235864/620.webp,Alps,A breathtaking nature wallpaper featuring Alps. Features snow mountains and clouds. Perfect for desktop and mobile screens.,nature,Snow mountains|Clouds|Foggy|Mountain range|Alps mountains|Snow covered
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782235865/621.webp,The Division,An immersive gaming wallpaper featuring The Division. Features definitive edition and 2026 games. Perfect for desktop and mobile screens.,games,Definitive Edition|2026 Games
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782235865/622.webp,Brabus 900 MINT,A premium automotive wallpaper featuring Brabus 900 MINT. Features lamborghini urus se and 2026. Perfect for desktop and mobile screens.,cars,Lamborghini Urus SE|2026|Neon lighting|Dark theme
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782235872/623.webp,Your Name,A vibrant anime wallpaper featuring Your Name. Features couple and kimi no na wa. Perfect for desktop and mobile screens.,anime,Couple|Kimi no Na wa|Night sky|Stars|Comet|Taki Tachibana|Romance|Mitsuha Miyamizu|Comet Tiamat|Shooting stars
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782235872/624.webp,Audi RS 6 Avant performance,A premium automotive wallpaper featuring Audi RS 6 Avant performance. Features widebody kit and ai art. Perfect for desktop and mobile screens.,cars,Widebody Kit|AI art
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782235882/625.webp,Mercedes-Benz S 580 e 4MATIC,A premium automotive wallpaper featuring Mercedes-Benz S 580 e 4MATIC. Features 2026 and luxury ev. Perfect for desktop and mobile screens.,cars,2026|Luxury EV|Electric Sedan|Mercedes Benz S Class
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782235882/626.webp,Abstract Swirls,A modern abstract wallpaper featuring Abstract Swirls. Features dark background and pink abstract. Perfect for desktop and mobile screens.,abstract,Dark background|Pink abstract|Flow
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782235885/627.webp,Rolling hills,A breathtaking nature wallpaper featuring Rolling hills. Features pink aesthetic and landscape. Perfect for desktop and mobile screens.,nature,Pink aesthetic|Landscape|Dreamy|Gradient background|Surreal landscape|Dreamlike|Digital illustration
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782235886/628.webp,Geometric,A modern abstract wallpaper featuring Geometric. Features 3d background and pattern. Perfect for desktop and mobile screens.,abstract,3D background|Pattern|Warm
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782235883/629.webp,Glossy,A modern abstract wallpaper featuring Glossy. Features ribbons and fluidic. Perfect for desktop and mobile screens.,abstract,Ribbons|Fluidic|Iridescent|Vibrant|Colorful
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782235890/630.webp,Hoppers (2026),A cinematic movie wallpaper featuring Hoppers (2026). Features movie poster and yellow background. Perfect for desktop and mobile screens.,movies,Movie poster|Yellow background|Animation movies|Pixar movies
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782235893/631.webp,Zenda Wu,An immersive gaming wallpaper featuring Zenda Wu. Features naraka: bladepoint and 2026 games. Perfect for desktop and mobile screens.,games,Naraka: Bladepoint|2026 Games
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782235894/632.webp,Orange abstract,A smooth gradient wallpaper featuring Orange abstract. Features gradient background and war. Perfect for desktop and mobile screens.,gradients,Gradient background|War|Modern|Smooth
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782235893/633.webp,Lisa - DEADLINE,A music-inspired wallpaper featuring Lisa - DEADLINE. Features official and deadline (blackpink). Perfect for desktop and mobile screens.,music,Official|DEADLINE (Blackpink)
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782235901/634.webp,Rose (Blackpink) - DEADLINE,A music-inspired wallpaper featuring Rose (Blackpink) - DEADLINE. Features 2026 and deadline (blackpink). Perfect for desktop and mobile screens.,music,2026|DEADLINE (Blackpink)
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782235901/635.webp,Ghostface,A dark aesthetic wallpaper featuring Ghostface. Features mask and horror movies. Perfect for desktop and mobile screens.,black-dark,Mask|Horror Movies|Gothic|Scary|Scream|Black background
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782235902/636.webp,Triumph Speed Twin 1200 Cafe Racer Edition,A high-performance motorcycle wallpaper featuring Triumph Speed Twin 1200 Cafe Racer Edition. Features 2026. Perfect for desktop and mobile screens.,bikes,2026
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782235900/637.webp,Fortnite Festival,An immersive gaming wallpaper featuring Fortnite Festival. Features chappell roan and 2026 games. Perfect for desktop and mobile screens.,games,Chappell Roan|2026 Games
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782235900/638.webp,Call of Duty: Black Ops 7,An immersive gaming wallpaper featuring Call of Duty: Black Ops 7. Features 2026 and season 2. Perfect for desktop and mobile screens.,games,2026|Season 2|2026 Games
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236228/639.webp,Scream 7,A cinematic movie wallpaper featuring Scream 7. Features bloody knife and 2026 movies. Perfect for desktop and mobile screens.,movies,Bloody knife|2026 Movies|White background
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236219/640.webp,Dark green,A smooth gradient wallpaper featuring Dark green. Features gradient background and dark background. Perfect for desktop and mobile screens.,gradients,Gradient background|Dark background
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236210/641.webp,Artemis II,A stunning space wallpaper featuring Artemis II. Features nasa and planet earth. Perfect for desktop and mobile screens.,space,NASA|Planet Earth|NASA Artemis|Moon
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782235910/642.webp,MARVEL vs. CAPCOM Fighting Collection: Arcade Classics,An immersive gaming wallpaper featuring MARVEL vs. CAPCOM Fighting Collection: Arcade Classics. Features 2026 games. Perfect for desktop and mobile screens.,games,2026 Games
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236220/643.webp,Mercedes-Benz S 580 e 4MATIC,A premium automotive wallpaper featuring Mercedes-Benz S 580 e 4MATIC. Features 2026 and dark background. Perfect for desktop and mobile screens.,cars,2026|Dark background|LED lighting
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236215/644.webp,McLaren Artura Spider MCL39,A premium automotive wallpaper featuring McLaren Artura Spider MCL39. Features championship edition and 2026. Perfect for desktop and mobile screens.,cars,Championship Edition|2026|Hybrid Supercar|Special Edition|McLaren Artura Spider
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236200/645.webp,Porsche 911,A premium automotive wallpaper featuring Porsche 911. Features singer dls turbo sorcerer and 2026. Perfect for desktop and mobile screens.,cars,Singer DLS Turbo Sorcerer|2026
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236227/646.webp,Mercedes-Benz S 500 4MATIC AMG Line lang,A premium automotive wallpaper featuring Mercedes-Benz S 500 4MATIC AMG Line lang. Features 2026 and luxury cars. Perfect for desktop and mobile screens.,cars,2026|Luxury cars|Black cars
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236210/647.webp,Anya Taylor-Joy,A stylish portrait wallpaper featuring Anya Taylor-Joy. Features white background and portrait. Perfect for desktop and mobile screens.,people,White background|Portrait|Blonde
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236222/648.webp,Diablo,An immersive gaming wallpaper featuring Diablo. Features 30th anniversary and game poster. Perfect for desktop and mobile screens.,games,30th Anniversary|Game poster|Video Game|Lilith|Lord of Terror|Dark red
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236225/649.webp,Chappell Roan,A stylish portrait wallpaper featuring Chappell Roan. Features american singer and metallic. Perfect for desktop and mobile screens.,people,American singer|Metallic|Portrait
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236249/650.webp,Spider-Man,An immersive gaming wallpaper featuring Spider-Man. Features intense and ultrawide. Perfect for desktop and mobile screens.,games,Intense|Ultrawide|Marvel&#039;s Spider-Man 2
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236253/651.webp,Satoru Gojo,A dark aesthetic wallpaper featuring Satoru Gojo. Features jujutsu sorcerer and dark background. Perfect for desktop and mobile screens.,black-dark,Jujutsu Sorcerer|Dark background|Jujutsu Kaisen
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236239/652.webp,Crimson Desert,An immersive gaming wallpaper featuring Crimson Desert. Features game poster and warrior. Perfect for desktop and mobile screens.,games,Game poster|Warrior|Dragon|2026 Games
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236266/653.webp,Shinobu Kocho,A vibrant anime wallpaper featuring Shinobu Kocho. Features purple eyes and anime girl. Perfect for desktop and mobile screens.,anime,Purple eyes|Anime girl|Butterfly|Purple aesthetic|Glowing eyes|Demon Slayer: Kimetsu no Yaiba
https://res.cloudinary.com/dm7mptlwh/image/upload/v1782236253/654.webp,Saquon Barkley,An immersive gaming wallpaper featuring Saquon Barkley. Features game poster and madden nfl 26. Perfect for desktop and mobile screens.,games,Game poster|Madden NFL 26|2026 Games
